datetime,s1_q50_b1r1,s2_q50_b1r1,s3_q50_b1r1,s1_q10_b1r1,s2_q10_b1r1,s3_q10_b1r1,s1_q90_b1r1,s2_q90_b1r1,s3_q90_b1r1
2023-02-12 09:30,34.96,31.7,310.57,0.0,0.0,3.74,285.09,263.12,1651.2
2023-02-12 09:45,38.74,34.7,302.82,0.46,0.46,3.53,287.8,265.4,1644.3
2023-02-12 10:00,44.62,39.38,304.71,0.48,0.48,1.5,298.17,275.0,1633.1
2023-02-12 10:15,46.02,40.26,316.58,0.54,0.54,1.41,298.63,275.2,1628.29
2023-02-12 10:30,47.65,41.09,307.5,0.58,0.58,1.35,298.58,275.01,1603.67
2023-02-12 10:45,49.7,43.86,297.12,1.1,1.1,1.35,304.52,281.63,1609.87
2023-02-12 11:00,52.41,47.5,291.37,1.11,1.11,1.18,305.92,283.15,1616.75
2023-02-12 11:15,47.13,42.56,280.55,0.58,0.58,1.1,297.41,274.69,1624.05
2023-02-12 11:30,41.33,37.22,275.83,0.52,0.52,0.61,291.82,268.52,1614.98
2023-02-12 11:45,37.82,33.74,268.42,0.48,0.48,0.1,290.01,266.63,1601.55
2023-02-12 12:00,34.51,29.78,258.72,0.0,0.0,0.1,284.43,261.31,1572.81
2023-02-12 12:15,27.54,23.58,279.03,0.0,0.0,0.1,192.18,294.77,1534.54
2023-02-12 12:30,21.15,18.0,292.0,0.0,0.0,0.1,182.96,285.83,1498.34
2023-02-12 12:45,15.19,12.49,301.86,0.0,0.0,0.1,173.76,277.17,1509.76
2023-02-12 13:00,12.55,9.66,300.37,0.0,0.0,0.58,170.93,273.39,1502.54
2023-02-12 13:15,9.26,6.4,306.88,0.0,0.0,1.23,168.05,268.27,1480.12
2023-02-12 13:30,7.03,4.34,315.99,0.0,0.0,1.4,160.09,260.21,1481.92
2023-02-12 13:45,4.85,3.27,322.06,0.0,0.0,1.48,156.06,259.04,1477.77
2023-02-12 14:00,3.67,2.5100000000000002,322.57,0.0,0.0,3.69,154.78,257.87,1466.38
2023-02-12 14:15,3.01,1.7,331.25,0.0,0.0,4.47,154.01,255.34,1461.83
2023-02-12 14:30,2.41,1.31,334.04,0.0,0.0,6.59,153.14,255.01,1457.29
2023-02-12 14:45,1.99,1.16,335.64,0.0,0.0,6.0,152.26,253.11,1479.65
2023-02-12 15:00,1.3,1.15,339.04,0.0,0.0,1.56,148.01,253.03,1479.85
2023-02-12 15:15,1.27,1.14,342.47,0.0,0.0,1.45,206.95,411.21,1505.84
2023-02-12 15:30,1.4,1.21,346.23,0.0,0.0,1.41,206.78,411.06,1495.71
2023-02-12 15:45,1.62,1.51,352.89,0.0,0.0,1.4,205.15,409.43,1480.62
2023-02-12 16:00,2.22,2.09,358.24,0.0,0.0,1.4,207.46,411.72,1473.13
2023-02-12 16:15,3.52,2.9,369.02,0.0,0.0,1.34,208.68,412.76,1461.93
2023-02-12 16:30,4.2,3.4,372.86,0.0,0.0,1.2,212.05,415.47,1450.8
2023-02-12 16:45,5.69,4.46,370.08,0.0,0.0,0.61,213.22,416.45,1439.72
2023-02-12 17:00,9.32,6.39,370.07,0.0,0.0,0.55,221.21,417.5,1435.02
2023-02-12 17:15,11.31,7.3,371.25,0.0,0.0,0.56,223.46,418.63,1424.71
2023-02-12 17:30,15.47,9.9,374.91,0.0,0.0,0.58,229.86,428.76,1419.48
2023-02-12 17:45,19.0,12.66,372.44,0.0,0.0,0.59,234.3,432.59,1410.31
2023-02-12 18:00,25.32,15.56,368.33,0.0,0.0,0.58,245.44,440.7,1455.82
2023-02-12 18:15,29.3,19.66,376.49,0.0,0.0,1.1,310.7,656.57,1447.44
2023-02-12 18:30,32.75,23.53,381.62,0.0,0.0,0.73,315.07,661.28,1410.85
2023-02-12 18:45,35.74,28.73,383.57,0.0,0.0,0.79,322.09,669.49,1409.64
2023-02-12 19:00,42.01,34.85,378.4,0.0,0.0,0.81,330.33,676.79,1404.27
2023-02-12 19:15,48.59,41.62,388.28,0.0,0.0,0.8300000000000001,335.1,680.75,1400.99
2023-02-12 19:30,59.62,49.22,396.3,0.0,0.0,1.29,343.55,686.21,1395.66
2023-02-12 19:45,69.71,56.8,403.47,0.0,0.0,1.27,354.24,694.22,1386.02
2023-02-12 20:00,81.02,66.13,397.12,0.0,0.0,1.26,371.95,709.13,1324.02
2023-02-12 20:15,88.35,73.75,386.98,0.0,0.0,1.27,379.51,715.26,1244.9
2023-02-12 20:30,95.31,84.78,390.08,0.5,0.5,1.36,384.21,720.59,1192.74
2023-02-12 20:45,101.8,94.33,408.6,1.11,1.11,1.53,388.22,724.76,1243.11
2023-02-12 21:00,108.15,104.74,436.01,1.2,1.2,5.91,395.73,733.01,1299.28
2023-02-12 21:15,112.41,110.74,459.29,3.45,3.45,6.6,352.11,777.52,1334.45
2023-02-12 21:30,118.32,118.14,449.86,3.73,3.73,7.77,356.55,780.96,1370.05
2023-02-12 21:45,126.53,124.23,460.33,3.82,3.82,8.54,369.73,791.77,1372.96
2023-02-12 22:00,134.46,128.37,481.19,3.55,3.55,8.99,377.93,797.18,1369.69
2023-02-12 22:15,140.46,131.13,506.16,3.61,3.61,9.88,385.7,802.24,1354.81
2023-02-12 22:30,145.86,134.56,526.0,3.5100000000000002,3.5100000000000002,21.24,390.76,805.36,1338.56
2023-02-12 22:45,151.14,139.22,520.48,3.15,3.15,22.6,395.03,808.13,1328.31
2023-02-12 23:00,56.7,69.55,523.4,0.0,0.0,1.46,181.33,338.55,1636.2
2023-02-12 23:15,63.19,74.24,553.48,0.0,0.0,1.6,187.54,344.04,1641.67
2023-02-12 23:30,70.54,81.22,584.73,0.0,0.0,5.99,188.55,351.27,1728.39
2023-02-12 23:45,79.49,89.87,614.94,0.0,0.0,6.99,204.13,360.51,1779.61
2023-02-13 00:00,90.32,100.75,617.85,0.0,0.0,6.83,217.4,374.22,1784.28
2023-02-13 00:15,95.21,106.23,616.34,0.6000000000000001,0.6000000000000001,7.28,268.51,301.77,1779.18
2023-02-13 00:30,99.86,111.66,612.71,0.55,0.55,7.62,271.43,310.55,1829.28
2023-02-13 00:45,105.63,117.77,607.11,1.14,1.14,7.1,277.69,318.59,1899.16
2023-02-13 01:00,112.06,123.96,612.21,1.2,1.2,6.59,285.34,325.0,1885.19
2023-02-13 01:15,115.01,126.15,604.73,1.13,1.13,6.17,288.02,327.44,1915.52
2023-02-13 01:30,118.4,128.06,591.97,1.19,1.19,6.36,292.93,327.43,2040.82
2023-02-13 01:45,121.16,129.08,581.14,1.28,1.21,6.66,297.6,324.79,2042.2
2023-02-13 02:00,123.95,129.21,572.18,1.55,1.31,7.0,303.39,320.42,2027.28
2023-02-13 02:15,127.58,129.35,561.59,3.77,3.31,7.46,307.96,317.35,2061.2
2023-02-13 02:30,131.57,129.69,551.14,4.22,3.53,8.13,311.19,315.4,2070.21
2023-02-13 02:45,135.34,130.28,542.72,4.63,3.68,8.34,312.99,315.95,2078.23
2023-02-13 03:00,138.68,131.13,543.93,4.94,3.78,8.63,317.94,323.41,2098.34
2023-02-13 03:15,139.29,129.85,545.35,5.18,3.92,8.43,386.25,377.85,2048.44
2023-02-13 03:30,139.74,130.16,549.28,5.26,3.99,7.49,384.97,375.76,2083.65
2023-02-13 03:45,139.08,132.37,556.75,7.07,5.82,6.47,380.24,373.52,2106.56
2023-02-13 04:00,136.49,134.81,553.86,7.11,5.92,3.75,375.12,371.7,2106.38
2023-02-13 04:15,132.2,135.14,553.51,4.97,3.99,3.47,367.87,367.24,2114.29
2023-02-13 04:30,127.92,133.63,570.7,4.59,3.87,1.45,361.5,363.93,2102.31
2023-02-13 04:45,123.86,131.73,585.49,4.64,4.07,1.35,362.38,364.89,2118.04
2023-02-13 05:00,120.87,131.99,593.26,4.57,4.12,1.32,362.43,367.03,2125.58
2023-02-13 05:15,118.39,132.54,582.45,4.61,4.32,1.24,359.08,366.58,2132.69
2023-02-13 05:30,116.47,132.96,588.77,4.67,4.54,1.18,356.21,369.64,2126.8
2023-02-13 05:45,115.5,135.89,610.07,4.67,4.67,1.16,353.86,376.58,2132.69
2023-02-13 06:00,115.16,139.96,610.11,4.26,4.26,1.13,351.09,386.81,2136.59
2023-02-13 06:15,113.59,140.6,610.23,6.39,6.39,1.19,466.96,448.42,2144.06
2023-02-13 06:30,111.51,136.95,603.21,6.8,6.8,1.22,463.36,441.1,2149.51
2023-02-13 06:45,109.03,133.2,609.37,7.15,7.15,1.22,464.56,430.24,2165.68
2023-02-13 07:00,106.95,127.27,615.59,7.36,7.36,1.22,461.04,413.67,2166.57
2023-02-13 07:15,106.19,124.09,621.84,16.52,16.52,1.22,457.67,406.81,2166.88
2023-02-13 07:30,103.5,121.02,628.15,14.22,14.22,1.23,455.13,404.44,2166.88
2023-02-13 07:45,104.25,119.23,648.29,7.71,7.71,1.22,453.67,401.75,2166.88
2023-02-13 08:00,105.36,119.68,676.78,10.21,10.21,1.24,456.52,404.22,2166.87
2023-02-13 08:15,108.14,122.58,703.66,11.01,11.01,1.28,460.96,408.73,2166.88
2023-02-13 08:30,110.05,126.85,714.64,10.97,17.76,1.33,467.46,416.17,2166.88
2023-02-13 08:45,114.71,131.43,732.51,10.81,19.16,1.4,474.12,422.87,2166.88
2023-02-13 09:00,119.91,136.25,760.36,10.95,18.77,1.48,481.54,430.07,2166.88
2023-02-13 09:15,124.0,137.74,779.46,17.61,20.52,3.77,394.63,382.71,2166.88
2023-02-13 09:30,128.6,141.54,782.58,18.61,24.92,4.18,400.64,388.15,2166.88
2023-02-13 09:45,132.67,145.37,777.78,20.64,21.95,6.59,410.73,398.21,2166.88
2023-02-13 10:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-13 10:15,135.72,145.26,783.53,22.94,26.28,8.19,415.44,401.21,2166.88
2023-02-13 10:30,134.58,143.99,788.57,26.12,26.12,9.23,412.15,398.04,2166.88
2023-02-13 10:45,135.36,144.03,798.15,25.73,25.73,10.32,410.05,395.1,2166.88
2023-02-13 11:00,134.84,143.67,807.81,25.27,25.27,21.66,405.13,390.31,2166.88
2023-02-13 11:15,122.95,131.9,817.53,20.93,20.93,28.33,386.06,371.21,2166.88
2023-02-13 11:30,110.98,121.71,832.22,20.69,20.69,30.86,370.31,356.19,2166.88
2023-02-13 11:45,100.88,112.5,848.9,19.57,19.57,33.49,352.16,338.75,2166.88
2023-02-13 12:00,90.28,101.59,862.83,18.54,18.54,36.23,339.94,328.13,2166.88
2023-02-13 12:15,80.43,90.51,900.88,15.19,15.19,42.02,246.74,357.46,2166.88
2023-02-13 12:30,70.13,77.85,945.08,13.85,13.85,43.39,233.15,344.19,2166.88
2023-02-13 12:45,61.51,66.15,965.99,7.0,7.0,38.76,225.69,333.78,2166.88
2023-02-13 13:00,51.81,55.74,980.9,6.32,6.32,34.48,216.83,323.1,2166.88
2023-02-13 13:15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-13 13:30,42.29,44.66,1047.88,5.85,5.85,26.81,204.01,309.55,2166.88
2023-02-13 13:45,39.45,39.09,1085.66,3.79,3.79,20.89,200.89,305.63,2166.88
2023-02-13 14:00,35.97,35.83,1124.33,3.68,3.68,20.09,198.85,303.44,2166.88
2023-02-13 14:15,38.56,38.24,1163.89,3.86,3.69,20.35,204.94,308.49,2166.88
2023-02-13 14:30,42.27,41.49,1186.33,3.98,1.51,20.6,208.96,312.3,2166.88
2023-02-13 14:45,45.44,44.75,1227.1,5.9,3.41,20.87,213.04,316.32,2166.88
2023-02-13 15:00,48.61,48.52,1268.78,6.15,3.41,21.14,217.56,321.11,2165.28
2023-02-13 15:15,54.57,54.78,1287.11,6.6,3.62,21.41,281.49,482.43,2166.88
2023-02-13 15:30,60.88,60.46,1312.04,9.46,3.92,21.69,287.17,487.56,2166.88
2023-02-13 15:45,69.09,67.36,1371.91,14.48,4.21,27.29,297.83,497.42,2166.88
2023-02-13 16:00,78.13,76.14,1436.36,15.47,6.69,28.29,306.16,505.06,2166.88
2023-02-13 16:15,87.68,85.64,1468.37,18.79,10.26,22.98,316.22,514.47,2166.88
2023-02-13 16:30,97.1,96.26,1477.17,19.23,19.0,22.88,325.67,523.41,2166.88
2023-02-13 16:45,108.84,110.67,1489.68,20.38,25.31,23.49,336.5,534.41,2166.88
2023-02-13 17:00,120.32,125.85,1479.94,22.54,27.62,22.97,349.37,548.74,2166.88
2023-02-13 17:15,137.73,143.74,1504.24,28.87,29.36,21.95,365.77,564.01,2166.88
2023-02-13 17:30,153.99,163.98,1531.93,33.28,33.31,21.03,381.11,580.08,2166.88
2023-02-13 17:45,170.35,183.74,1544.44,35.9,37.58,20.77,396.11,596.18,2166.88
2023-02-13 18:00,188.85,203.16,1548.94,42.14,45.72,20.51,411.53,611.36,2166.88
2023-02-13 18:15,208.18,221.79,1554.6,48.28,48.28,22.09,485.06,814.45,2166.88
2023-02-13 18:30,227.19,237.89,1540.52,52.75,52.75,29.85,501.06,826.78,2166.88
2023-02-13 18:45,246.63,252.54,1553.75,60.64,61.42,33.14,518.98,839.88,2166.88
2023-02-13 19:00,266.41,266.6,1588.78,72.15,71.68,35.73,537.57,852.98,2166.88
2023-02-13 19:15,279.58,276.73,1581.39,79.01,78.56,39.78,555.03,866.82,2166.88
2023-02-13 19:30,291.17,290.44,1603.7,79.28,87.56,48.05,568.58,879.15,2166.88
2023-02-13 19:45,302.69,306.35,1586.68,80.64,100.07,49.91,583.16,893.45,2166.88
2023-02-13 20:00,313.64,320.92,1585.75,80.03,107.72,51.27,597.26,907.25,2166.88
2023-02-13 20:15,320.09,329.55,1574.72,79.07,109.48,52.65,607.46,917.44,2166.88
2023-02-13 20:30,327.29,337.64,1560.32,79.68,110.08,68.05,618.47,927.84,2166.88
2023-02-13 20:45,333.93,345.51,1578.14,79.75,112.36,69.15,626.42,935.23,2166.88
2023-02-13 21:00,341.32,353.81,1565.92,81.43,115.17,70.02,634.98,943.2,2166.88
2023-02-13 21:15,349.97,361.98,1551.26,104.16,114.34,71.84,599.95,980.6,2166.88
2023-02-13 21:30,358.13,371.67,1534.66,108.79,117.5,74.03,607.92,987.61,2166.88
2023-02-13 21:45,367.85,382.21,1518.18,117.08,123.24,76.42,618.02,996.06,2166.88
2023-02-13 22:00,379.05,393.95,1506.62,127.23,131.15,78.9,625.88,1001.67,2166.88
2023-02-13 22:15,383.5,398.74,1537.15,136.05,139.96,80.95,620.32,995.46,2166.88
2023-02-13 22:30,386.31,401.14,1552.45,140.28,148.11,85.05,618.99,993.12,2166.88
2023-02-13 22:45,390.13,401.82,1610.88,144.07,151.87,93.7,621.23,993.08,2166.88
2023-02-13 23:00,378.77,348.16,1295.78,179.59,114.41,255.57,480.67,586.34,2093.22
2023-02-13 23:15,369.39,339.03,1317.94,173.71,114.67,270.61,472.2,575.99,2108.8
2023-02-13 23:30,359.63,329.64,1332.33,168.14,114.88,283.43,463.41,566.12,2091.14
2023-02-13 23:45,350.34,321.39,1344.26,160.13,116.14,296.62,453.83,556.96,2093.33
2023-02-14 00:00,339.88,313.86,1334.87,151.36,120.89,310.2,445.0,547.46,2094.44
2023-02-14 00:15,326.01,304.55,1364.21,149.6,118.72,310.46,475.29,460.8,2103.91
2023-02-14 00:30,311.21,295.49,1382.86,140.26,115.71,313.96,459.53,449.67,2103.17
2023-02-14 00:45,297.53,287.32,1389.01,131.49,109.7,313.19,446.99,440.62,2107.65
2023-02-14 01:00,284.03,278.21,1378.03,121.87,102.24,306.99,433.34,431.19,2116.07
2023-02-14 01:15,268.79,266.67,1367.09,108.07,90.56,289.38,417.35,421.81,2114.44
2023-02-14 01:30,253.51,255.03,1356.87,98.69,83.61,270.93,399.09,414.71,2122.98
2023-02-14 01:45,238.54,243.04,1345.4,89.89,78.11,263.61,383.49,405.96,2131.53
2023-02-14 02:00,224.82,231.19,1334.83,82.95,73.99,262.8,368.7,396.88,2127.02
2023-02-14 02:15,210.0,217.74,1335.46,77.12,70.37,261.99,354.55,386.79,2135.51
2023-02-14 02:30,195.11,204.7,1360.57,66.72,61.17,261.19,341.81,377.09,2144.19
2023-02-14 02:45,181.35,192.19,1363.02,60.36,55.93,260.4,330.38,367.43,2163.63
2023-02-14 03:00,168.61,180.94,1369.85,54.48,51.3,265.87,317.62,359.19,2165.75
2023-02-14 03:15,158.82,172.0,1388.54,49.34,47.04,291.73,371.06,399.75,2166.88
2023-02-14 03:30,149.22,162.2,1407.02,46.22,45.0,282.16,361.73,387.75,2166.85
2023-02-14 03:45,139.84,150.98,1421.63,39.16,38.62,263.6,351.8,371.53,2166.88
2023-02-14 04:00,131.13,139.57,1434.07,36.47,36.31,256.49,343.21,354.51,2166.88
2023-02-14 04:15,125.69,131.73,1436.85,34.01,34.01,255.72,337.55,342.59,2166.88
2023-02-14 04:30,120.05,123.68,1434.74,32.88,32.88,254.96,332.01,333.33,2166.88
2023-02-14 04:45,113.79,116.55,1440.76,31.58,31.58,254.2,322.13,322.78,2166.88
2023-02-14 05:00,108.07,110.49,1439.12,29.73,29.73,253.45,316.68,317.39,2166.88
2023-02-14 05:15,104.73,107.3,1426.81,29.62,29.62,252.18,314.17,315.05,2166.88
2023-02-14 05:30,101.03,104.21,1423.34,29.41,29.41,244.68,309.96,311.56,2166.88
2023-02-14 05:45,98.56,101.57,1416.47,25.55,25.55,237.02,306.32,307.92,2166.88
2023-02-14 06:00,96.28,99.14,1406.66,24.67,24.67,226.5,304.41,305.96,2166.88
2023-02-14 06:15,95.14,97.03,1434.55,24.45,24.45,237.19,423.23,363.92,2166.88
2023-02-14 06:30,94.3,95.58,1483.23,22.43,22.43,242.11,423.07,363.39,2166.88
2023-02-14 06:45,94.61,94.03,1509.39,22.21,22.21,241.76,423.32,362.76,2166.88
2023-02-14 07:00,94.16,93.17,1528.63,22.01,22.01,241.4,422.93,362.22,2166.88
2023-02-14 07:15,93.96,92.46,1550.0,22.15,22.15,241.05,422.49,361.45,2166.88
2023-02-14 07:30,93.77,91.27,1592.13,22.29,22.29,239.6,422.32,360.78,2166.88
2023-02-14 07:45,93.17,88.4,1629.98,22.54,22.11,234.25,422.19,358.99,2166.88
2023-02-14 08:00,92.85,87.11,1646.28,22.98,21.59,224.84,422.65,359.19,2166.88
2023-02-14 08:15,90.74,87.37,1668.59,22.91,20.13,207.44,420.93,359.14,2166.88
2023-02-14 08:30,90.09,88.05,1753.48,23.3,18.59,196.2,421.21,359.79,2166.88
2023-02-14 08:45,90.76,88.99,1774.06,22.23,17.8,185.33,422.73,361.47,2166.88
2023-02-14 09:00,91.75,89.98,1781.76,21.37,17.21,174.83,424.42,363.16,2166.88
2023-02-14 09:15,93.42,90.58,1794.86,21.23,14.32,164.7,335.1,313.39,2166.88
2023-02-14 09:30,95.11,90.25,1820.91,21.45,7.62,151.89,337.72,315.22,2166.88
2023-02-14 09:45,97.23,91.5,1858.38,24.04,7.1,139.08,339.9,317.07,2166.88
2023-02-14 10:00,99.54,92.7,1862.86,24.94,6.74,130.84,345.76,322.23,2166.88
2023-02-14 10:15,104.27,93.4,1899.71,30.06,6.59,129.9,349.93,323.93,2166.88
2023-02-14 10:30,105.94,93.86,1911.65,30.85,6.38,134.42,351.6,324.95,2166.88
2023-02-14 10:45,106.91,94.02,1913.01,30.87,4.09,142.78,352.95,326.14,2166.88
2023-02-14 11:00,107.47,94.69,1927.15,30.08,3.79,147.6,354.1,327.39,2166.88
2023-02-14 11:15,103.51,90.97,1933.97,29.0,3.4,152.51,349.98,323.43,2166.88
2023-02-14 11:30,99.62,87.29,2015.93,24.81,1.36,157.52,343.19,316.93,2166.88
2023-02-14 11:45,94.53,83.63,2017.92,23.03,1.28,162.62,336.8,311.27,2166.88
2023-02-14 12:00,87.41,80.01,2020.13,22.26,1.21,170.99,330.12,306.99,2166.88
2023-02-14 12:15,76.08,70.64,2033.02,19.98,1.14,180.3,237.11,337.34,2166.88
2023-02-14 12:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-14 12:45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-14 13:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-14 13:15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-14 13:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-14 13:45,23.55,23.34,2047.57,1.26,0.0,213.38,181.73,286.14,2166.88
2023-02-14 14:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-14 14:15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-14 14:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-14 14:45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-14 15:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-14 15:15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-14 15:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-14 15:45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-14 16:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-14 16:15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-14 16:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-14 16:45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-14 17:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-14 17:15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-14 17:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-14 17:45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-14 18:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-14 18:15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-14 18:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-14 18:45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-14 19:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-14 19:15,156.1,135.17,1864.97,33.31,20.41,272.5,428.52,751.69,2166.88
2023-02-14 19:30,174.18,151.28,1905.61,37.45,23.98,263.08,447.77,767.42,2166.88
2023-02-14 19:45,192.05,167.92,1899.68,46.78,28.25,256.41,466.51,782.77,2166.88
2023-02-14 20:00,210.4,187.99,1887.58,52.32,32.89,249.84,491.16,805.4,2166.88
2023-02-14 20:15,224.95,201.81,1839.99,56.5,35.78,247.99,507.46,819.34,2166.88
2023-02-14 20:30,241.18,216.07,1792.43,63.18,38.09,247.8,520.15,829.01,2166.88
2023-02-14 20:45,258.64,230.44,1790.74,70.13,41.69,247.15,530.21,835.63,2166.88
2023-02-14 21:00,275.84,245.27,1774.06,75.88,44.3,242.64,546.17,847.6,2166.88
2023-02-14 21:15,288.4,256.43,1660.17,91.44,47.4,237.9,511.61,888.59,2166.88
2023-02-14 21:30,300.25,267.04,1662.99,98.84,47.52,235.63,521.35,896.67,2166.88
2023-02-14 21:45,313.06,277.12,1645.22,104.25,46.32,233.05,540.99,912.79,2166.88
2023-02-14 22:00,325.06,287.27,1590.36,110.92,44.96,230.66,559.94,928.6,2166.88
2023-02-14 22:15,332.16,294.69,1543.78,117.03,43.22,228.28,568.36,935.78,2166.88
2023-02-14 22:30,338.25,302.25,1532.41,121.21,44.46,223.58,573.32,939.98,2166.88
2023-02-14 22:45,344.69,311.7,1537.75,125.84,46.56,221.25,578.36,944.93,2166.88
2023-02-14 23:00,221.8,236.97,277.13,66.44,81.2,1.47,333.31,473.44,2010.46
2023-02-14 23:15,223.53,237.29,270.15,67.58,81.69,1.47,334.8,473.79,2037.67
2023-02-14 23:30,225.42,237.95,265.03,70.21,82.34,1.45,336.02,474.4,1999.61
2023-02-14 23:45,226.8,238.93,259.21,71.43,82.9,1.44,337.44,475.5,2034.23
2023-02-15 00:00,228.51,240.38,260.68,72.85,83.48,1.44,340.15,477.91,2061.31
2023-02-15 00:15,232.29,244.66,250.74,80.18,85.17,1.45,387.25,402.64,2046.08
2023-02-15 00:30,236.4,249.63,242.31,83.4,86.73,1.42,389.49,405.56,2055.26
2023-02-15 00:45,241.11,255.48,235.17,87.97,90.84,1.39,394.46,411.31,2039.28
2023-02-15 01:00,245.42,261.96,226.23,90.43,87.96,1.3800000000000001,401.09,419.13,2000.45
2023-02-15 01:15,259.65,277.95,219.27,98.34,97.1,1.42,415.72,434.41,2026.59
2023-02-15 01:30,274.72,294.39,216.44,107.01,105.24,1.47,434.23,453.53,2002.76
2023-02-15 01:45,290.84,309.3,210.72,119.04,115.91,1.47,449.55,467.71,2011.84
2023-02-15 02:00,308.46,323.59,216.64,135.48,123.28,1.46,467.35,483.46,1974.48
2023-02-15 02:15,331.77,344.29,217.21,154.25,136.36,1.46,490.68,505.03,1853.7
2023-02-15 02:30,355.09,365.38,202.19,168.15,148.76,1.46,520.1,533.3,1883.58
2023-02-15 02:45,376.53,386.81,191.33,178.85,158.59,1.42,545.11,558.12,1796.49
2023-02-15 03:00,399.32,411.01,196.45,189.05,169.68,1.33,573.11,587.15,1800.51
2023-02-15 03:15,411.96,426.91,193.65,195.72,156.99,1.3800000000000001,651.18,646.65,1724.5
2023-02-15 03:30,424.66,443.15,185.6,201.54,165.87,1.44,665.94,662.68,1596.9
2023-02-15 03:45,435.61,461.98,179.59,206.21,172.76,1.39,679.13,679.72,1604.55
2023-02-15 04:00,449.49,477.74,175.49,211.68,176.31,0.78,704.47,705.09,1554.08
2023-02-15 04:15,471.32,497.54,179.83,229.8,193.85,0.68,722.21,720.71,1545.96
2023-02-15 04:30,495.14,519.54,185.7,249.96,213.41,0.59,741.46,738.08,1535.19
2023-02-15 04:45,519.59,536.73,193.24,265.33,226.24,0.1,765.47,757.49,1549.12
2023-02-15 05:00,544.45,555.4,199.45,279.42,239.47,0.1,788.76,777.14,1575.38
2023-02-15 05:15,564.93,576.05,205.79,289.73,254.11,0.1,805.49,793.32,1553.46
2023-02-15 05:30,586.69,600.08,200.87,305.66,274.96,0.1,821.16,809.43,1573.51
2023-02-15 05:45,609.57,625.49,189.67,325.89,296.93,0.58,842.82,831.28,1590.55
2023-02-15 06:00,633.02,649.49,178.86,338.24,302.16,0.6000000000000001,870.53,858.05,1609.29
2023-02-15 06:15,646.62,657.65,197.0,336.18,312.4,0.61,957.97,909.83,1561.23
2023-02-15 06:30,659.57,664.65,218.64,342.27,317.01,0.61,970.55,919.4,1550.13
2023-02-15 06:45,670.43,673.89,242.61,350.14,323.32,0.6000000000000001,982.78,931.08,1567.81
2023-02-15 07:00,681.0,683.0,258.96,358.65,332.46,1.07,995.76,943.69,1659.01
2023-02-15 07:15,697.89,702.9,267.29,372.06,351.87,1.14,1010.05,959.16,1676.72
2023-02-15 07:30,714.25,725.21,274.34,382.67,373.12,1.23,1035.35,987.0,1763.57
2023-02-15 07:45,731.46,749.93,281.95,381.3,392.32,1.2,1053.7,1009.44,1766.51
2023-02-15 08:00,750.6,772.91,292.13,382.27,404.46,1.16,1080.15,1037.77,1801.33
2023-02-15 08:15,773.2,794.64,300.74,387.88,414.16,1.08,1102.74,1059.35,1802.49
2023-02-15 08:30,798.26,820.26,306.85,398.49,428.91,1.05,1128.03,1084.69,1888.53
2023-02-15 08:45,826.83,839.47,307.85,416.72,423.18,1.05,1153.69,1105.6,1871.13
